35108:
 num     #instances         #bytes  class name (module)
 401:            92           2944  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x0000000031635248
 402:            45           2880  jdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl (java.base@25)
 403:            72           2880  org.apache.ibatis.scripting.xmltags.WhereSqlNode
 404:           117           2808  java.util.ImmutableCollections$ListN (java.base@25)
 405:            50           2800  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 406:            50           2800  org.apache.catalina.mapper.MappingData
 407:            50           2800  org.apache.coyote.http11.Http11OutputBuffer
 408:           174           2784  org.apache.ibatis.logging.nologging.NoLoggingImpl
 409:            69           2760  org.springframework.http.HttpStatus
 410:            86           2752  jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl (java.base@25)
 411:            64           2688  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$HashEntry;
 412:           112           2688  org.springframework.beans.factory.config.ConstructorArgumentValues
 413:            42           2688  org.springframework.util.LinkedCaseInsensitiveMap$1
 414:            83           2656  java.util.concurrent.atomic.LongAdder (java.base@25)
 415:            67           2648  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser; (java.base@25)
 416:            47           2632  io.netty.channel.DefaultChannelPipeline$TailContext
 417:           163           2608  java.util.jar.Attributes (java.base@25)
 418:            25           2600  io.netty.channel.socket.nio.NioSocketChannel
 419:            54           2592  java.lang.invoke.LambdaFormEditor$Transform (java.base@25)
 420:            81           2592  javax.management.MBeanAttributeInfo (java.management@25)
 421:            54           2592  org.springframework.web.cors.CorsConfiguration
 422:            23           2576  java.lang.Thread (java.base@25)
 423:           160           2560  java.net.UnixDomainSocketAddress (java.base@25)
 424:           106           2544  org.springframework.boot.origin.OriginTrackedValue
 425:            21           2520  io.netty.resolver.dns.DnsNameResolver
 426:           157           2512  jdk.proxy1.$Proxy0 (jdk.proxy1)
 427:            78           2496  org.springframework.core.annotation.AttributeMethods
 428:           155           2480  jdk.proxy1.$Proxy8 (jdk.proxy1)
 429:            62           2480  sun.nio.cs.UTF_8$Decoder (java.base@25)
 430:           103           2472  com.fasterxml.jackson.databind.type.TypeBindings$AsKey
 431:           154           2464  jdk.proxy1.$Proxy3 (jdk.proxy1)
 432:           154           2464  jdk.proxy2.$Proxy34 (jdk.proxy2)
 433:            17           2448  [Ljava.lang.invoke.MemberName; (java.base@25)
 434:           153           2448  java.util.regex.Pattern$BitClass (java.base@25)
 435:           101           2424  org.springframework.core.io.UrlResource
 436:           101           2424  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl (java.base@25)
 437:           151           2416  java.util.HashMap$KeySet (java.base@25)
 438:            50           2400  java.net.NetworkInterface (java.base@25)
 439:            60           2400  org.springframework.util.ConcurrentReferenceHashMap
 440:            99           2376  org.springframework.boot.origin.PropertySourceOrigin
 441:            91           2312  [Ljava.lang.reflect.Parameter; (java.base@25)
 442:            48           2304  io.netty.buffer.PoolChunkList
 443:            96           2304  io.netty.util.DefaultAttributeMap$DefaultAttribute
 444:            72           2304  org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistration
 445:            48           2304  sun.nio.ch.SelectionKeyImpl (java.base@25)
 446:            41           2296  com.mysql.cj.MysqlType
 447:           142           2272  jdk.proxy1.$Proxy4 (jdk.proxy1)
 448:            47           2256  io.netty.channel.AbstractChannel$CloseFuture
 449:            47           2256  io.netty.channel.DefaultChannelPipeline
 450:            94           2256  io.netty.channel.VoidChannelPromise
 451:            94           2256  org.springframework.transaction.interceptor.RollbackRuleAttribute
 452:            56           2240  java.time.format.DateTimeFormatter (java.base@25)
 453:            40           2240  sun.nio.ch.SinkChannelImpl (java.base@25)
 454:            40           2240  sun.nio.ch.SourceChannelImpl (java.base@25)
 455:            15           2232  [Lcom.github.benmanes.caffeine.cache.Node;
 456:            93           2232  io.micrometer.core.instrument.internal.DefaultGauge
 457:            21           2184  io.netty.channel.socket.nio.NioDatagramChannel
 458:            39           2184  java.beans.MethodDescriptor (java.desktop@25)
 459:            39           2184  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@25)
 460:            91           2184  java.lang.reflect.Executable$ParameterData (java.base@25)
 461:           135           2160  [Ljava.security.Principal; (java.base@25)
 462:            18           2160  com.alibaba.fastjson2.writer.FieldWriterInt32Method
 463:            90           2160  io.micrometer.prometheusmetrics.MicrometerCollector
 464:           134           2144  java.util.concurrent.atomic.AtomicReference (java.base@25)
 465:            53           2120  sun.security.util.NamedCurve (java.base@25)
 466:            88           2112  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@25)
 467:            66           2112  java.util.regex.Pattern$Curly (java.base@25)
 468:           132           2112  jdk.internal.module.SystemModuleFinders$1 (java.base@25)
 469:           131           2096  java.util.regex.Pattern$BranchConn (java.base@25)
 470:            87           2088  jdk.internal.constant.MethodTypeDescImpl (java.base@25)
 471:            52           2080  org.apache.tomcat.util.log.UserDataHelper
 472:            65           2080  org.springframework.util.ConcurrentLruCache$Node
 473:            43           2064  org.apache.ibatis.ognl.ASTNotEq
 474:            32           2048  com.mysql.cj.conf.IntegerPropertyDefinition
 475:           128           2048  java.security.SecureClassLoader$CodeSourceKey (java.base@25)
 476:            17           2040  com.alibaba.fastjson2.reader.FieldReaderStringMethod
 477:            85           2040  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@25)
 478:           127           2032  java.util.Collections$SingletonSet (java.base@25)
 479:            28           2016  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 480:            42           2016  io.micrometer.core.instrument.distribution.DistributionStatisticConfig
 481:            63           2016  org.springframework.asm.Type
 482:            25           2000  io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
 483:            50           2000  org.apache.coyote.AsyncStateMachine
 484:            50           2000  org.apache.coyote.http11.filters.ChunkedOutputFilter
 485:            50           2000  org.apache.coyote.http11.filters.IdentityInputFilter
 486:            62           1984  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 487:            62           1984  com.fasterxml.jackson.databind.util.TypeKey
 488:           124           1984  jdk.internal.module.SystemModuleFinders$2 (java.base@25)
 489:            61           1952  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@25)
 490:            81           1944  java.beans.MethodRef (java.desktop@25)
 491:            30           1920  org.apache.tomcat.util.res.StringManager$1
 492:            60           1920  org.springframework.format.support.FormattingConversionService$AnnotationParserConverter
 493:            60           1920  org.springframework.format.support.FormattingConversionService$AnnotationPrinterConverter
 494:            17           1904  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 495:            41           1896  [Ljava.math.BigInteger; (java.base@25)
 496:           118           1888  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@25)
 497:            29           1856  org.springframework.beans.factory.support.DefaultListableBeanFactory$NestedDependencyDescriptor
 498:            77           1848  org.springframework.core.convert.TypeDescriptor
 499:            23           1840  [Lio.netty.handler.codec.CodecOutputList;
 500:            46           1840  org.springframework.beans.factory.config.ConstructorArgumentValues$ValueHolder
 501:            57           1824  io.netty.handler.codec.http.HttpResponseStatus
 502:            57           1824  org.redisson.misc.AsyncSemaphore
 503:            45           1800  java.math.BigDecimal (java.base@25)
 504:            75           1800  org.springframework.core.annotation.AnnotationTypeMappings
 505:            64           1792  [Ljava.lang.constant.ClassDesc; (java.base@25)
 506:           112           1792  com.esotericsoftware.kryo.SerializerFactory$ReflectionSerializerFactory
 507:            32           1792  org.apache.ibatis.mapping.ParameterMapping
 508:            74           1776  java.lang.StringConcatHelper$Concat1 (java.base@25)
 509:            73           1752  java.time.Duration (java.base@25)
 510:           109           1744  java.util.concurrent.atomic.AtomicBoolean (java.base@25)
 511:            54           1728  io.netty.channel.AbstractChannelHandlerContext$WriteTask
 512:            27           1728  io.netty.util.concurrent.ScheduledFutureTask
 513:            72           1728  org.apache.ibatis.scripting.xmltags.VarDeclSqlNode
 514:           107           1712  java.util.concurrent.atomic.AtomicLongArray (java.base@25)
