31420:
 num     #instances         #bytes  class name (module)
 401:            45           2880  jdk.internal.classfile.impl.AbstractPoolEntry$Utf8EntryImpl (java.base@25)
 402:            72           2880  org.apache.ibatis.scripting.xmltags.WhereSqlNode
 403:           117           2808  java.util.ImmutableCollections$ListN (java.base@25)
 404:            50           2800  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 405:            50           2800  org.apache.catalina.mapper.MappingData
 406:            50           2800  org.apache.coyote.http11.Http11OutputBuffer
 407:            87           2784  java.util.concurrent.atomic.LongAdder (java.base@25)
 408:           174           2784  org.apache.ibatis.logging.nologging.NoLoggingImpl
 409:            69           2760  org.springframework.http.HttpStatus
 410:            57           2736  sun.nio.ch.SelectionKeyImpl (java.base@25)
 411:            85           2720  jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl (java.base@25)
 412:            64           2688  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$HashEntry;
 413:            56           2688  io.netty.channel.AbstractChannel$CloseFuture
 414:            56           2688  io.netty.channel.DefaultChannelPipeline
 415:           112           2688  io.netty.channel.VoidChannelPromise
 416:           112           2688  org.springframework.beans.factory.config.ConstructorArgumentValues
 417:            42           2688  org.springframework.util.LinkedCaseInsensitiveMap$1
 418:           111           2664  java.lang.reflect.Executable$ParameterData (java.base@25)
 419:            67           2648  [Ljava.time.format.DateTimeFormatterBuilder$DateTimePrinterParser; (java.base@25)
 420:           110           2640  com.fasterxml.jackson.databind.type.TypeBindings$AsKey
 421:           163           2608  java.util.jar.Attributes (java.base@25)
 422:            25           2600  io.netty.channel.socket.nio.NioSocketChannel
 423:            81           2592  com.fasterxml.jackson.databind.ser.impl.ReadOnlyClassToSerializerMap$Bucket
 424:            81           2592  com.fasterxml.jackson.databind.util.TypeKey
 425:            81           2592  javax.management.MBeanAttributeInfo (java.management@25)
 426:            54           2592  org.springframework.web.cors.CorsConfiguration
 427:            23           2576  java.lang.Thread (java.base@25)
 428:            32           2560  [Lio.netty.handler.codec.CodecOutputList;
 429:           160           2560  java.net.UnixDomainSocketAddress (java.base@25)
 430:           106           2544  java.time.LocalDateTime (java.base@25)
 431:           106           2544  org.springframework.boot.origin.OriginTrackedValue
 432:           105           2520  io.netty.util.DefaultAttributeMap$DefaultAttribute
 433:           157           2512  jdk.proxy1.$Proxy0 (jdk.proxy1)
 434:           155           2480  jdk.proxy1.$Proxy8 (jdk.proxy1)
 435:            62           2480  sun.nio.cs.UTF_8$Decoder (java.base@25)
 436:           154           2464  jdk.proxy1.$Proxy3 (jdk.proxy1)
 437:           154           2464  jdk.proxy2.$Proxy34 (jdk.proxy2)
 438:            77           2464  org.springframework.core.annotation.AttributeMethods
 439:            17           2448  [Ljava.lang.invoke.MemberName; (java.base@25)
 440:            51           2448  java.lang.invoke.LambdaFormEditor$Transform (java.base@25)
 441:           153           2448  java.util.regex.Pattern$BitClass (java.base@25)
 442:           102           2448  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl (java.base@25)
 443:           101           2424  org.springframework.core.io.UrlResource
 444:            50           2400  java.net.NetworkInterface (java.base@25)
 445:            60           2400  org.springframework.util.ConcurrentReferenceHashMap
 446:            33           2376  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 447:            99           2376  org.springframework.boot.origin.PropertySourceOrigin
 448:           146           2336  java.util.HashMap$KeySet (java.base@25)
 449:            48           2304  io.netty.buffer.PoolChunkList
 450:            72           2304  org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$MappingRegistration
 451:            41           2296  com.mysql.cj.MysqlType
 452:           142           2272  jdk.proxy1.$Proxy4 (jdk.proxy1)
 453:            94           2256  org.springframework.transaction.interceptor.RollbackRuleAttribute
 454:            56           2240  java.time.format.DateTimeFormatter (java.base@25)
 455:            40           2240  sun.nio.ch.SinkChannelImpl (java.base@25)
 456:            40           2240  sun.nio.ch.SourceChannelImpl (java.base@25)
 457:            15           2232  [Lcom.github.benmanes.caffeine.cache.Node;
 458:            93           2232  io.micrometer.core.instrument.internal.DefaultGauge
 459:            39           2184  io.netty.buffer.PoolThreadCache
 460:            39           2184  java.beans.MethodDescriptor (java.desktop@25)
 461:            39           2184  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@25)
 462:            68           2176  io.netty.channel.AbstractChannelHandlerContext$WriteTask
 463:           135           2160  [Ljava.security.Principal; (java.base@25)
 464:            18           2160  com.alibaba.fastjson2.writer.FieldWriterInt32Method
 465:            90           2160  io.micrometer.prometheusmetrics.MicrometerCollector
 466:            90           2160  java.time.LocalDate (java.base@25)
 467:            90           2160  sun.nio.ch.NativeSocketAddress (java.base@25)
 468:           134           2144  java.util.concurrent.atomic.AtomicReference (java.base@25)
 469:            34           2128  [Lio.netty.util.internal.PriorityQueueNode;
 470:            53           2120  sun.security.util.NamedCurve (java.base@25)
 471:            44           2112  com.github.benmanes.caffeine.cache.PSWMS
 472:            44           2112  io.micrometer.core.instrument.distribution.DistributionStatisticConfig
 473:            33           2112  io.netty.channel.ChannelOutboundBuffer$Entry
 474:            88           2112  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@25)
 475:            66           2112  java.util.regex.Pattern$Curly (java.base@25)
 476:           132           2112  jdk.internal.module.SystemModuleFinders$1 (java.base@25)
 477:           131           2096  java.util.regex.Pattern$BranchConn (java.base@25)
 478:            87           2088  jdk.internal.constant.MethodTypeDescImpl (java.base@25)
 479:            52           2080  org.apache.tomcat.util.log.UserDataHelper
 480:            65           2080  org.springframework.util.ConcurrentLruCache$Node
 481:            43           2064  org.apache.ibatis.ognl.ASTNotEq
 482:            32           2048  com.mysql.cj.conf.IntegerPropertyDefinition
 483:            64           2048  io.netty.buffer.PoolThreadCache$NormalMemoryRegionCache
 484:           128           2048  java.security.SecureClassLoader$CodeSourceKey (java.base@25)
 485:            17           2040  com.alibaba.fastjson2.reader.FieldReaderStringMethod
 486:            85           2040  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@25)
 487:            63           2016  org.springframework.asm.Type
 488:            25           2000  io.netty.channel.AdaptiveRecvByteBufAllocator$HandleImpl
 489:            50           2000  org.apache.coyote.AsyncStateMachine
 490:            50           2000  org.apache.coyote.http11.filters.ChunkedOutputFilter
 491:            50           2000  org.apache.coyote.http11.filters.IdentityInputFilter
 492:           124           1984  jdk.internal.module.SystemModuleFinders$2 (java.base@25)
 493:           123           1968  java.util.concurrent.atomic.AtomicBoolean (java.base@25)
 494:            61           1952  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@25)
 495:            81           1944  java.beans.MethodRef (java.desktop@25)
 496:            40           1920  com.flashchat.chatservice.dao.entity.RoomMemberDO
 497:            30           1920  io.netty.channel.socket.nio.NioDatagramChannelConfig
 498:            30           1920  org.apache.tomcat.util.res.StringManager$1
 499:            60           1920  org.springframework.format.support.FormattingConversionService$AnnotationParserConverter
 500:            60           1920  org.springframework.format.support.FormattingConversionService$AnnotationPrinterConverter
 501:           119           1904  java.util.Collections$SingletonSet (java.base@25)
 502:            17           1904  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 503:            41           1896  [Ljava.math.BigInteger; (java.base@25)
 504:           118           1888  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@25)
 505:            29           1856  org.springframework.beans.factory.support.DefaultListableBeanFactory$NestedDependencyDescriptor
 506:            46           1840  org.springframework.beans.factory.config.ConstructorArgumentValues$ValueHolder
 507:            57           1824  io.netty.handler.codec.http.HttpResponseStatus
 508:            57           1824  org.redisson.misc.AsyncSemaphore
 509:            76           1824  org.springframework.core.convert.TypeDescriptor
 510:            45           1800  java.math.BigDecimal (java.base@25)
 511:            64           1792  [Ljava.lang.constant.ClassDesc; (java.base@25)
 512:           112           1792  com.esotericsoftware.kryo.SerializerFactory$ReflectionSerializerFactory
 513:            32           1792  io.netty.bootstrap.Bootstrap
 514:            56           1792  io.netty.channel.DefaultChannelId
 515:            32           1792  org.apache.ibatis.mapping.ParameterMapping
